player_id,name,position,current_team,jersey_number
1631,Rodney Smith,WR,,86.0
7552,Blake Proehl,WR,,13.0
4733,Alex Gray,TE,,89.0
11156,Cameron McCutcheon,CB,,38.0
5893,C.J. Gardner-Johnson,DB,CHI,35.0
3540,Jamaal Jones,WR,,15.0
4078,Adoree' Jackson,DB,PHI,8.0
8518,Thayer Munford,OL,NE,74.0
11428,Brandon Bouyer-Randle,LB,,36.0
7049,Jauan Jennings,WR,SF,15.0
2310,Brandon Scherff,G,,68.0
6486,C.J. Toogood,G,,0.0
3057,B.J. Finney,OL,,67.0
3886,Javien Elliott,CB,,23.0
5448,Robert Jackson,CB,,17.0
5466,John Franklin-Myers,DT,DEN,98.0
8886,Tre Webb,DB,,0.0
3338,Keenan Reynolds,WR,,19.0
8136,Rachaad White,RB,TB,1.0
6496,Cole Hedlund,K,,9.0
951,Byron Bell,G,,74.0
11610,Malik Washington,WR,MIA,6.0
5543,C.J. Johnson,ILB,,0.0
5024,James Washington,WR,,83.0
11098,Caleb Murphy,DE,NYG,37.0
3317,Christian Westerman,G,,0.0
356,Rey Maualuga,LB,,58.0
4597,Leo Koloamatangi,OL,,63.0
4655,Tyler Orlosky,C,,76.0
8321,Tariq Castro-Fields,DB,PHI,41.0
7879,Tristen Hoge,G,DEN,69.0
11291,Habakkuk Baldonado,DE,,45.0
4023,Martin Mayhew,,,0.0
13195,Jahfari Harvey,DE,LV,91.0
2204,Stanley Jean-Baptiste,CB,,38.0
8855,Tommy Heatherly,P,,0.0
3822,Kelby Johnson,OT,,0.0
5948,Bobby Evans,OL,,61.0
8069,Adam Coon,G,,78.0
12413,Hamze El-Zayat,WR,,
1093,Zach Brown,LB,,52.0
1027,Fletcher Cox,DT,,91.0
8412,Roy Mbaeteka,OL,MIA,76.0
2964,Michael Liedtke,G,,69.0
5792,Jeremy Reaves,DB,WAS,39.0
860,Armon Binns,WR,,14.0
7886,Drake Jackson,C,,0.0
5572,Henry Mondeaux,DE,,98.0
2304,Jerome Cunningham,TE,,83.0
8070,Travis Toivonen,WR,,87.0
6310,Tae Hayes,CB,,27.0
655,Anquan Boldin,WR,,81.0
8642,Grant Morgan,LB,,0.0
6519,Darrius Shepherd,WR,,20.0
11499,Scott Lashley,OT,,
1196,Keith Tandy,FS,,35.0
2263,Kaleb Ramsey,NT,,68.0
8383,Cameron Thomas,DL,CLE,99.0
11918,Ahmarean Brown,WR,,
7461,Austrian Robinson,DE,,77.0
4009,Mark Dominik,,,0.0
1176,Dezman Moses,LB,,54.0
2565,Jean Sifrin,TE,,0.0
4943,Sam Darnold,QB,SEA,14.0
5809,Ja'Quan Gardner,RB,,38.0
4215,Brian Allen,CB,,37.0
10228,Charlie Jones,WR,CIN,15.0
4026,DeShone Kizer,QB,,0.0
8097,Dominique Martin,CB,,30.0
12155,Nate Lynn,DL,TEN,45.0
1353,Mike Gillislee,RB,,0.0
1900,Joel Bitonio,OG,CLE,75.0
7170,Jarren Williams,CB,,24.0
10905,Brian Branch,DB,DET,32.0
12819,Kevin Knowles,DB,KC,38.0
1169,Robert Griffin,QB,,3.0
5952,Chase Hansen,LB,,42.0
3383,Riley Dixon,P,TB,9.0
11598,Tanner McLachlan,TE,,88.0
11995,Zack Annexstad,QB,,
11998,Emani Bailey,RB,,39.0
11516,T.J. Bass,OL,DAL,66.0
11436,PJ Mustipher,NT,ARI,79.0
829,Andy Dalton,QB,CAR,14.0
7248,Jeffery Whatley,DT,,67.0
10222,Jayden Reed,WR,GB,11.0
2552,Xzavier Dickson,ILB,,0.0
7534,Seth Williams,WR,,83.0
2754,Michael Johnson,WR,,0.0
5657,Asantay Brown,OLB,,50.0
4003,Woody Johnson,,,0.0
1023,Mike Pouncey,C,,0.0
3698,Patrick Skov,FB,,48.0
6431,Nydair Rouse,CB,,41.0
11714,Jonah Elliss,DE,DEN,52.0
1751,Toben Opurum,FB,,45.0
770,Andrew Sendejo,DB,,42.0
895,Jordan Todman,RB,,22.0
5874,Kaleb McGary,T,ATL,76.0
7721,Chris Rumph,LB,NO,58.0
6388,Romello Brooker,TE,,84.0
3712,Adam Fuehne,TE,,86.0
12924,Fatorma Mulbah,DL,NYJ,96.0
234,Matt McCants,T,,78.0
6003,Anthony Nelson,LB,TB,98.0
2684,Corbin Louks,WR,,6.0
1266,Greg Zuerlein,K,,9.0
3345,Anthony Brown,CB,,35.0
7431,Eli Mencer,DE,,43.0
8562,Jake Dixon,T,,0.0
5369,Dane Cruikshank,DB,,37.0
7905,Dylan Soehner,TE,,89.0
12284,Michael Herzog,RB,,
11311,Jason Brownlee,WR,KC,89.0
194,Reggie Wayne,WR,,87.0
8816,Demetrius Taylor,DT,,52.0
1953,Travis Labhart,WR,,19.0
466,Vontae Davis,CB,,0.0
4330,JoJo Natson,WR,,0.0
6072,Bruce Anderson,RB,,35.0
414,Brian Orakpo,LB,,0.0
10943,Isaiah McGuire,DL,CLE,57.0
12532,Ja'Corey Brooks,WR,WAS,88.0
10944,Tavius Robinson,DE,BAL,95.0
2202,Je'Ron Hamm,TE,,41.0
12262,Michael Furtney,OL,,
11008,Anders Carlson,K,,18.0
3278,Pharoh Cooper,WR,,0.0
5165,Quinton Flowers,QB,,36.0
11683,Jackson Powers-Johnson,OL,LV,58.0
12703,Branson Taylor,OL,LAC,71.0
5351,Da'Shawn Hand,DT,LAC,91.0
12890,R.J. Delancy,CB,,
12981,Gee Scott,TE,WAS,41.0
2581,Jahwan Edwards,RB,,0.0
4544,Daikiel Shorts,WR,,16.0
4418,LeShun Daniels,RB,,46.0
5672,Ryan McKinley,CB,,0.0
8481,Ja'Sir Taylor,DB,NYJ,36.0
11370,Chris Brooks,RB,GB,30.0
1958,Xavier Su'a-Filo,G,CIN,72.0
6196,Christian Wade,RB,,0.0
12749,Luke Elkin,LS,LV,39.0
12805,Glendon Miller,DB,,
4104,Taylor Moton,T,CAR,72.0
11002,Keondre Coburn,DT,,75.0
7776,Israel Mukuamu,DB,,33.0
7794,Chris Evans,RB,,25.0
530,Jermaine Gresham,TE,,84.0
11117,Johari Branch,C,,
3304,Quinton Jefferson,DT,,79.0
4,Roddy White,WR,,84.0
13234,Ryan Nelson,T,,74.0
11574,Dylan Laube,RB,LV,23.0
917,Ryan Kerrigan,DE,,90.0
6323,Andrew Beck,RB,NYJ,47.0
7606,Kadarius Toney,WR,,87.0
1335,Matt Tobin,G,,64.0
6927,Quez Watkins,WR,PHI,86.0
1414,Nick Williams,DE,,69.0
1178,Sean Richardson,SS,,28.0
13123,Parker Clements,OT,,
12730,Micah Robinson,CB,TEN,21.0
3898,Bryce Cheek,CB,,45.0
1589,Quinton Patton,WR,,11.0
316,Malcom Floyd,WR,,80.0
3615,Sione Houma,RB,,0.0
2561,Anthony Boone,QB,,3.0
3870,Vi Teofilo,G,,64.0
226,Antwaan Randle El,WR,,82.0
304,Jake Long,T,,72.0
6948,Leki Fotu,DT,HOU,58.0
13246,Jaden Smith,WR,,
8111,Cade Otton,TE,TB,88.0
2929,Adrian Coxson,WR,,0.0
1781,Kourtnei Brown,LB,,56.0
974,Ryan Williams,RB,,34.0
12915,James Carpenter,DL,,
6742,Marquis Young,RB,,40.0
13073,Sebastian Valdez,DL,SF,55.0
3772,Julien Obioha,DE,,0.0
3221,Nick Martin,C,,60.0
8245,Derrick Deese,TE,,86.0
4061,Davis Webb,QB,,12.0
3269,Chris Moore,WR,WAS,19.0
6970,Stephen Sullivan,TE,,85.0
1944,Alfred Blue,RB,,23.0
1351,Duke Williams,SS,,31.0
8092,Corey Taylor,RB,,0.0
6259,Darnell Holland,RB,,0.0
12374,Brenden Bates,TE,CLE,82.0
5645,Nick Gates,C,,61.0
8468,Max Mitchell,T,NYJ,61.0
4970,Quenton Nelson,OL,IND,56.0
2957,Ernst Brun,TE,,0.0
5495,Austin Larkin,DE,,96.0
2717,Leon Orr,DT,,96.0
12866,Jalin Conyers,TE,MIA,47.0
37,Charles Johnson,DE,,95.0
2789,Lucky Whitehead,WR,,82.0
4756,John Dorsey,,,0.0
8930,Corey Dublin,OL,,0.0
6522,T.J. Linta,QB,,0.0
6437,John Leglue,OT,,57.0
1911,Willie Snead,WR,,82.0
1034,Brandon Bolden,RB,,34.0
3673,Nick Rose,K,,6.0
4798,C.J. Germany,WR,,2.0
7030,Casey Toohill,DE,,94.0
8566,T.D. Moultry,LB,,0.0
7326,Breiden Fehoko,NT,,79.0
2503,A.J. Derby,TE,,81.0
11843,Michael Barrett,LB,,43.0
2718,Tevin McDonald,FS,,37.0
11489,Kahlef Hailassie,CB,MIN,25.0
2484,Tayo Fabuluje,T,,73.0
11170,DeAndre Square,LB,,58.0
12669,Collin Oliver,DE,GB,45.0
1008,Donald Butler,LB,,56.0
520,John Conner,FB,,38.0
11721,Bralen Trice,DE,ATL,48.0
5808,Connor Jessop,QB,,2.0
8278,Christian Harris,LB,HOU,48.0
7216,Giovanni Ricci,FB,DET,88.0
4210,Avery Moss,DE,,0.0
5242,Dontez Byrd,WR,,19.0
4321,Deyshawn Bond,C,,69.0
1664,Ryan Otten,TE,,82.0
3924,Clayton Echard,TE,,85.0
5026,Tre'Quan Smith,WR,,10.0
11647,Kimani Vidal,RB,LAC,30.0
4423,David Jones,FS,,34.0
6045,Gary Jennings,WR,,86.0
13133,Mason Narcisse,DL,,
4821,Jamari Staples,WR,,6.0
12947,Zeke Correll,OL,MIN,63.0
2433,Jon Feliciano,OG,,55.0
5737,Drew Scott,LS,KC,0.0
7630,Greg Newsome,CB,JAX,6.0
4967,Bradley Chubb,LB,MIA,2.0
5753,Chris Board,LB,NYG,49.0
7881,Jon Dietzen,OL,,0.0
8401,Player Invalid,LB,,
177,Wes Welker,WR,,19.0
714,Reshad Jones,FS,,20.0
8774,Alec Anderson,OL,BUF,70.0
7817,Earnest Brown,DE,DAL,51.0
2282,Fitzgerald Toussaint,RB,,33.0
1899,Ray Agnew,FB,,48.0
1445,Dwayne Gratz,CB,,36.0
3850,Louis Palmer,DE,,67.0
2400,Matt Jones,RB,,38.0
7626,Odafe Oweh,LB,LAC,98.0
3899,Jeff Overbaugh,LS,,46.0
6395,Trinity Benson,WR,,82.0
2858,B.J. Larsen,DE,,0.0
1317,Brandon Barden,TE,,85.0
12083,Winston Reid,LB,CLE,59.0
1206,Isaiah Pead,RB,,22.0
2993,Rakeem Nunez-Roches,DT,NYG,93.0
5524,Duplicate Player,,ARI,0.0
3235,Max Tuerk,G,,79.0
7852,Tory Carter,FB,,44.0
11478,Gavin Holmes,WR,,84.0
668,Jason Babin,LB,,58.0
8528,Ryan Wright,P,MIN,17.0
12139,Kenny Logan,DB,,
8549,Trevon Clark,WR,,0.0
3001,Kyle Woestmann,OLB,,0.0
11266,Thyrick Pitts,WR,,16.0
7608,Khalil Herbert,RB,NYJ,31.0
11274,Trevor Reid,OT,,74.0
4227,Harrison Butker,K,KC,7.0
1435,Dax Swanson,CB,,28.0
1964,Ulrick John,T,,65.0
8279,Perrion Winfrey,DL,DAL,99.0
7269,Marc-Antoine Dequoy,DB,,46.0
6402,Steven Sims,WR,ARI,80.0
3013,Isaiah Battle,T,,79.0
13164,Blake Mangelson,DE,,
2658,Ryan Mueller,FB,,0.0
5251,Tyler Davis,K,,0.0
7323,Nate Gilliam,G,,66.0
8902,Tae Daley,DB,,0.0
4913,Aiulua Fanene,DT,GB,62.0
8484,Ko Kieft,TE,TB,41.0
5090,Folorunso Fatukasi,DT,HOU,91.0
6176,Cameron Smith,LB,,0.0
8213,Dai'Jean Dixon,WR,,0.0
11226,Tyjon Lindsey,WR,,81.0
1587,Vance McDonald,TE,,0.0
8048,Jaylon McClain-Sapp,DB,,0.0
2628,Boris Anyama,ILB,,0.0
2471,Michael Burton,FB,DEN,20.0
12593,Jack Sawyer,DL,PIT,33.0
11971,Keaton Ellis,DB,,
8460,Sean Rhyan,OL,GB,75.0
5473,Lyndon Johnson,NT,,0.0
7653,Azeez Ojulari,LB,PHI,13.0
6534,Ray Smith,DT,,77.0
1767,Garth Gerhart,C,,62.0
7412,Sandro Platzgummer,RB,,34.0
1193,Najee Goode,LB,,52.0
7499,Paul Quessenberry,TE,,40.0
9488,Jaxon Smith-Njigba,WR,SEA,11.0
9510,Lew Nichols,RB,PIT,35.0
13012,Trey Wedig,OT,,
12870,Tedi Kushi,OT,,
5655,Ryan Neal,SS,,36.0
11141,Jayson Ademilola,DT,,66.0
4851,Stephen Ross,,,0.0
1359,Jamar Taylor,CB,,0.0
13106,Evan Slocum,DB,,
11007,Bryce Baringer,P,NE,17.0
11571,Isaiah Davis,RB,NYJ,32.0
562,J.D. Walton,C,,66.0
7526,Jaylen Waddle,WR,MIA,17.0
6738,Cedric Benson,RB,,32.0
4510,Duplicate Player,,,
1286,Antonio Allen,FS,,39.0
1877,Zach Orr,LB,,54.0
13023,Gerad Lichtenhan,OT,BAL,78.0
8425,Player Invalid,RB,,
4949,Derrius Guice,RB,,0.0
3103,Sean McDermott,,,0.0
2083,Bennett Jackson,DB,,0.0
1137,Juron Criner,WR,,84.0
7853,Naquan Jones,DT,HOU,91.0
12842,Timothy McKay,OG,WAS,68.0
1045,Trevor Graham,WR,,87.0
5350,Chris Campbell,CB,,35.0
3563,Steve Longa,OLB,,54.0
3073,Chip Kelly,,,0.0
13079,Jahdae Walker,WR,CHI,20.0
8115,Jalen Wydermyer,TE,,49.0
5452,J.T. Gray,DB,TB,48.0
6248,Trevion Thompson,WR,,87.0
11779,Tarheeb Still,DB,LAC,29.0
8929,Nate Wieland,LB,,0.0
844,Akeem Ayers,LB,,48.0
2134,Carl Bradford,ILB,,53.0
3386,Thomas Duarte,TE,,85.0
394,Darrius Heyward-Bey,WR,,88.0
1707,Spencer Lanning,P,,4.0
12143,Bayron Matos,OL,IND,78.0
2235,Mitchell VanDyk,OT,,69.0
1136,Jack Crawford,DT,,69.0
7265,Zack Johnson,OL,,77.0
7349,Tyrique McGhee,DB,,0.0
3409,Beniquez Brown,OLB,,0.0
569,Jared Veldheer,OT,,69.0
2824,Donteea Dye,WR,,15.0
13047,Jacardia Wright,RB,SEA,31.0
4508,Gabe Marks,WR,,2.0
12820,Landon Parker,WR,,
13254,Nate Matlack,DE,,
4957,Moubarak Djeri,DE,,0.0
11211,Kadeem Telfort,T,,75.0
11505,David Durden,WR,,85.0
298,Lawrence Timmons,LB,,94.0
2911,Justin Manton,K,,0.0
8558,Drew Hartlaub,DB,,0.0
5911,Jalen Hurd,WR,,13.0
6232,Jalin Burrell,CB,,0.0
4986,Kolton Miller,T,LV,74.0
195,Courtney Roby,WR,,15.0
BAL,,DEF,BAL,
1242,Bruce Irvin,LB,,46.0
4302,Quincy Mauger,SS,,39.0
6214,Quincy Williams,LB,NYJ,56.0
1844,Tyler Ott,LS,WAS,69.0
8067,Jovan Swann,DE,,0.0
6382,Tito Odenigbo,DT,,0.0
3650,Maurice Harris,WR,,16.0
2944,Matt LaCosse,TE,NE,83.0
12145,Andrew Meyer,C,MIA,60.0
1815,Kenny Ladler,FS,,32.0
3036,Matt Lengel,TE,,47.0
12636,Que Robinson,LB,DEN,51.0
4041,Jay Gruden,,,0.0
6343,Manny Wilkins,QB,,18.0
6078,Nick Natour,G,,0.0
5691,Mike Ford,DB,ATL,28.0
5132,Steven Mitchell,WR,,11.0
6993,Dominick Wood-Anderson,TE,,0.0
12082,Jalen Sundell,C,SEA,61.0
345,Brian Hoyer,QB,,7.0
7214,Calvin Taylor,DE,,67.0
128,Vincent Jackson,WR,,83.0
8369,Chance Campbell,LB,PHI,59.0
3919,Mike Zimmer,,,0.0
6226,Rashard Causey,CB,,1.0
6025,Mike Jackson,CB,CAR,2.0
6820,Clyde Edwards-Helaire,RB,KC,26.0
7252,Elijah Benton,DB,,39.0
7008,Brian Lewerke,QB,,6.0
700,Josh Wilson,CB,,30.0
2642,Houston Bates,LB,,96.0
907,Josh Thomas,CB,,26.0
5169,Malik Earl,WR,,0.0
11757,Edefuan Ulofoshio,LB,CLE,54.0
8462,Luke Fortner,G,NO,79.0
11931,Austin Reed,QB,,16.0
7713,Jaelon Darden,WR,,1.0
12333,Dakereon Joyner,WR,,
8363,Jack Sanborn,LB,DAL,57.0
4933,Anthony McMeans,G,LAR,0.0
11972,Isaiah Iton,DL,NE,68.0
1168,Adam Gettis,G,,72.0
840,Corbin Bryant,DT,,73.0
7731,Jay Tufele,DT,NYJ,78.0
8291,Myjai Sanders,DL,,41.0
4784,Levonte Whitfield,WR,,17.0
929,Davon House,CB,,0.0
2100,Silas Redd,RB,,32.0
4915,Michael Coe,CB,DAL,20.0
4666,Younghoe Koo,K,,37.0
5092,Troy Fumagalli,TE,,82.0
4858,Ken Norton Jr.,,,0.0
2197,Brandin Cooks,WR,BUF,18.0
645,Dwan Edwards,DT,,92.0
1676,Ja'Gared Davis,ILB,,58.0
1718,Derek Carrier,TE,,85.0
948,Cliff Matthews,DT,,96.0
3092,Sashi Brown,,,0.0
3873,Ben Roberts,WR,,12.0
3623,Vontarrius Dora,OLB,,54.0
6236,Travon McMillian,RB,,0.0
12050,Dee Williams,DB,CLE,29.0
5870,Daniel Jones,QB,IND,17.0
457,Colin Cole,DT,,91.0
1941,Jason Ankrah,OLB,,56.0
12565,Will Johnson,DB,ARI,0.0
8905,Travis Koontz,TE,,0.0
12437,Landon Honeycutt,LB,,
12373,Peter LeBlanc,WR,,
11138,Samuel Jackson,OL,,68.0
8385,George Karlaftis,DL,KC,56.0
5290,Deontay Burnett,WR,,6.0
11330,Rejzohn Wright,CB,NO,25.0
297,Eddie Royal,WR,,19.0
4486,David Talley,OLB,,57.0
1394,Sean Porter,OLB,,32.0
4782,Jake Simonich,C,,79.0
2463,Jesse James,TE,,88.0
4723,Justin Thomas,WR,,0.0
7301,Tershawn Wharton,DT,CAR,99.0
12250,Riley Sharp,TE,,
11976,Tre Colbert,DL,,
8785,Cal Adomitis,LS,PIT,48.0
2139,Adrian Hubbard,OLB,,49.0
8347,Eyioma Uwazurike,DL,DEN,96.0
6750,Logan Tago,LB,,60.0
8882,Nijuel Hill,DB,,0.0
4555,Andy Phillips,K,,17.0
6119,Devin White,LB,LV,45.0
3568,Marken Michel,WR,,19.0
5594,Jamar Summers,FS,,21.0
6306,Patrick Mekari,OL,JAX,65.0
4625,Hunter Dimick,OLB,,94.0
3435,Chase Farris,G,,62.0
5322,James Looney,TE,,49.0
8878,Jared Scott,TE,,0.0
8792,Ben Petrula,T,,0.0
550,Jerry Hughes,DE,,52.0
4214,Shelton Gibson,WR,,84.0
2391,David Johnson,RB,,28.0
6782,Chase Young,DE,NO,99.0
8044,Isaiah Dunn,DB,,47.0
6616,Iseoluwapo Jegede,NT,,79.0
7064,Darrynton Evans,RB,,21.0
1143,Kendall Reyes,DE,,91.0
124,Josh Sitton,G,,0.0
8327,Amare Barno,DL,,38.0
11988,Judge Culpepper,DT,,
12999,Malik Dixon-Williams,DB,,
3226,Cody Whitehair,OL,,65.0
389,Matt Cassel,QB,,8.0
12205,Jalen Cunningham,OG,,
7088,Xavier Jones,RB,,0.0
11999,Keaton Bills,OL,,
3693,John Weidenaar,OT,,79.0
7816,Jason Pinnock,CB,SF,25.0
615,Charles Brown,T,,78.0
418,Louis Delmas,FS,,25.0
5348,Kyzir White,LB,SF,42.0
8474,Luke Wattenberg,OL,DEN,60.0
3007,Avius Capers,WR,,16.0
5844,T.J. Hockenson,TE,MIN,87.0
3920,Harvey Binford,WR,,2.0
2296,Terrance Parks,SS,,27.0
2835,Paul Lasike,RB,,47.0
2135,Ha Ha Clinton-Dix,DB,DEN,32.0
493,Dan Skuta,LB,,57.0
12961,Ryan Fitzgerald,K,CAR,10.0
11947,Austin Jones,RB,,
11254,Micah Baskerville,LB,,47.0
154,Tarvaris Jackson,QB,,7.0
5963,Nate Herbig,G,,53.0
10955,Chad Ryland,K,ARI,38.0
2088,Andre Williams,RB,,44.0
4710,Gio Pascascio,WR,,12.0
1682,Cierre Wood,RB,,41.0
12529,TreVeyon Henderson,RB,NE,32.0
7385,Christian Angulo,DB,,33.0
1355,Don Jones,FS,,20.0
565,Tony Moeaki,TE,,49.0
4716,Dan Skipper,T,DET,70.0
4313,Jake Eldrenkamp,OL,HOU,60.0
11356,Bralen Trahan,DB,,45.0
3826,Nick Ritcher,G,,61.0
12411,Nathan Pickering,DT,,
7188,Tyler Hall,DB,SEA,35.0
13174,Cooper McDonald,LB,KC,59.0
6977,Justin Strnad,LB,DEN,40.0
1288,Lawrence Guy,DT,,74.0
980,Colin Kaepernick,QB,,0.0
3664,J.D. McKissic,RB,,23.0
3130,John Defilippo,,,0.0
6193,Cole Murphy,K,,0.0
4580,Dante Barnett,FS,,0.0
7933,Alex Kessman,K,CAR,19.0
12017,Clayton Isbell,DB,,
6733,DeJuan Neal,DB,,37.0
4127,C.J. Beathard,QB,DET,17.0
2612,Ronald Martin,SS,,32.0
12351,Julius Wilkerson,LB,,
7295,Ross Matiscik,LS,JAX,46.0
7306,Hakeem Bailey,CB,,0.0
12615,Omarr Norman-Lott,DT,KC,55.0
1017,Tom Johnson,DT,,0.0
4399,Eric Smith,T,,66.0
11101,Maxwell Worship,LB,,0.0
3095,Mike Mularkey,,,0.0
12913,J.J. Jones,WR,,
6521,Jalen Harvey,DB,,43.0
11740,Brandon Dorlus,DE,ATL,54.0
6840,Damon Arnette,CB,,41.0
1070,Trevor Robinson,C,,68.0
7181,Sailosi Latu,DT,,0.0
12396,Shaun Peterson,DE,,
3058,Joe Philbin,,,0.0
613,Brandon LaFell,WR,,19.0
7889,Jerry Jacobs,CB,,4.0
3743,Morgan Fox,DE,,51.0
682,Darrel Young,FB,,36.0
12067,Briason Mays,C,,
6207,Jordan Martin,SS,,0.0
6053,Jesse Burkett,C,,0.0
430,Phil Loadholt,OT,,71.0
5957,Isaac Nauta,TE,GB,82.0
7601,Rondale Moore,WR,MIN,4.0
10977,Jordan McFadden,OL,CHI,74.0
8704,Jaylan Alexander,LB,,0.0
611,Jimmy Clausen,QB,,2.0
6326,Trevon Sanders,NT,,64.0
5891,Yodny Cajuste,OL,MIA,63.0
367,Jared Cook,TE,,87.0
3576,Reid Ferguson,LS,BUF,69.0
13154,Marcus Major,RB,,
4630,I'Tavius Mathers,RB,,43.0
960,Allen Bradford,LB,,53.0
6792,Javon Kinlaw,DT,WAS,99.0
7957,Jon Rhattigan,LB,LV,59.0
5196,Ethan Wolf,TE,,86.0
4902,Chad O'Shea,,,0.0
3231,James Bradberry,CB,,24.0
1650,Cameron Marshall,RB,,38.0
12535,Isaac TeSlaa,WR,DET,18.0
8738,Dion Novil,DT,,0.0
5562,Skyler Phillips,C,,0.0
5170,Phillip Lindsay,RB,,30.0
6790,D'Andre Swift,RB,CHI,4.0
2034,Gabe Jackson,G,,69.0
7467,Blake Gillikin,P,ARI,12.0
8552,Rayshad Nichols,DT,,91.0
2808,Jacob Hagen,FS,,42.0
6830,Jason Strowbridge,DE,,0.0
2409,James Sample,FS,,23.0
5739,Afolabi Laguda,FS,,0.0
11731,Malik Mustapha,DB,SF,6.0
6146,Kaden Smith,TE,,45.0
4334,Jerry Ugokwe,OT,,73.0
5606,Gaelin Elmore,DE,,0.0
4685,Roubbens Joseph,OT,,73.0
1763,Greg Orton,WR,,16.0
1373,Geno Smith,QB,LV,7.0
7162,Ryan Becker,TE,,80.0
12491,Corey Kiner,RB,ARI,37.0
2068,Tyler Patmon,CB,,8.0
7150,Chris Jackson,DB,,35.0
6720,John Yarbrough,C,,0.0
2475,D.J. Alexander,LB,,57.0
8297,Jeremiah Moon,LB,PIT,53.0
6358,Kahlil Lewis,WR,,0.0
7804,Marlon Tuipulotu,DT,KC,96.0
4608,T.J. Daniel,DE,,0.0
8639,Shabari Davis,CB,,0.0
8709,Mike Caliendo,G,KC,66.0
6768,Tua Tagovailoa,QB,MIA,1.0
2828,Erick Dargan,S,,0.0
6130,Devin Singletary,RB,NYG,26.0
5187,Mike Hughes,NT,,97.0
1545,Desmond Trufant,CB,,10.0
3531,Marshaun Coprich,RB,,0.0
11414,Raiqwon O'Neal,OT,,75.0
12276,RJ Mobley,WR,,
5424,Tony Brown,DB,,11.0
5004,Ito Smith,RB,DAL,43.0
11795,Jaden Crumedy,DT,CAR,96.0
2087,Jordan Stanton,DE,,66.0
2479,Deiontrez Mount,LB,,53.0
4923,Rushel Shell,RB,,0.0
7642,Jaycee Horn,CB,CAR,8.0
12356,Jabari Small,RB,DET,26.0
12955,Sebastian Castro,DB,PIT,49.0
6904,Jalen Hurts,QB,PHI,1.0
2450,Brett Hundley,QB,,5.0
4797,Josh Rounds,RB,,37.0
11869,Robert Kennedy,DB,,
3438,Trevor Williams,CB,,41.0
1321,Mike Brown,WR,,12.0
6432,Otaro Alaka,LB,,51.0
6976,Zach Shackelford,C,,59.0
1135,Christo Bilukidi,DT,,72.0
13021,Desmond Igbinosun,DB,,
8054,Daniel Archibong,DT,,61.0
2564,Duron Carter,WR,,9.0
7515,Sergio Castillo,K,,6.0
648,Brandon Marshall,WR,,15.0
5053,Alex Cappa,G,LV,65.0
7118,Danny Pinter,G,IND,63.0
3535,Shaq Petteway,ILB,,0.0
1371,Dee Milliner,CB,,27.0
5626,Bunmi Rotimi,DE,,57.0
3749,Kache Palacio,ILB,,49.0
454,Chris Ogbonnaya,RB,,26.0
7105,Ramiz Ahmed,K,,3.0
1505,Josh Lenz,WR,,19.0
7097,Tra Barnett,RB,,
4495,J.R. Nelson,CB,,30.0
5221,Mike McCray,OLB,,0.0
7538,Zach Wilson,QB,MIA,0.0
2769,Larry Pinkard,WR,,18.0
646,Karlos Dansby,LB,,56.0
7561,Elijah Mitchell,RB,NE,45.0
1556,Kenny Vaccaro,SS,,0.0
4062,Sam Irwin-Hill,P,,2.0
7376,Case Cookus,QB,,14.0
3288,Evan Boehm,C,,0.0
12020,Leo Lowin,LB,,
7451,Cam Gill,LB,,28.0
5129,Adonis Jennings,WR,,13.0
5828,Diontae Spencer,WR,,14.0
11012,Jaelyn Duncan,OL,,71.0
4638,Josh Banks,DT,,64.0
603,C.J. Wilson,DE,,69.0
12727,Julian Ashby,LS,NE,47.0
3209,Devontae Booker,RB,,28.0
3136,Anthony Lynn,,,0.0
3789,David Perkins,DE,,42.0
8409,Tyler Snead,WR,,0.0
12875,BJ Mayes,CB,,
12898,Seth Henigan,QB,IND,4.0
6726,Patrick Lawrence,OT,,0.0
1666,LaRoy Reynolds,LB,NE,59.0
3612,Hakeem Valles,TE,,84.0
7934,Jared Goldwire,DT,,72.0
1348,Dustin Hopkins,K,,7.0
12608,Tyler Batty,DL,MIN,96.0
2994,Steven Clark,P,,2.0
7500,Michael Barnett,DT,,69.0
8505,AJ Arcuri,OT,LAR,61.0
1677,Travis Howard,CB,,33.0
2008,Bradley Roby,CB,,33.0
5826,Jameer Thurman,ILB,,53.0
1703,Michael J. Thomas,DB,,31.0
1239,Peter Konz,C,,66.0
2288,Chas Alecxih,DT,,65.0
4905,Lake Dawson,,,0.0
456,Deon Butler,TE,,3.0
12950,Robert Lewis,WR,,
8653,Derrick Tangelo,DT,,99.0
256,Rian Lindell,K,,4.0
7760,Shaka Toney,DE,,72.0
7737,Jack Batho,OL,,0.0
2967,Kaleb Johnson,G,,66.0
8904,Ross Reiter,LS,,0.0
11471,Dalton Wagner,T,LV,78.0
12978,Elijah Ponder,DE,NE,91.0
7458,Isaiah Zuber,WR,,19.0
11635,Ladd McConkey,WR,LAC,15.0
11463,Brock Martin,DE,,0.0
1922,Roy Philon,NT,,69.0
4325,Thomas Hennessy,LS,NYJ,42.0
3117,Mark Davis,,,0.0
6461,Matt Orzech,LS,GB,42.0
716,Steve Maneri,TE,,86.0
11880,Woo Governor,DB,,
6411,Kyle Vasey,LS,,48.0
48,James Harrison,LB,,92.0
